"Date","Price","Open","High","Low","Change %"
"May 20, 2008","6.9735","6.9745","6.9840","6.9735","0.01%"
"May 19, 2008","6.9725","6.9895","6.9995","6.9725","-0.29%"
"May 16, 2008","6.9925","6.9955","6.9955","6.9855","-0.03%"
"May 15, 2008","6.9947","6.9989","7.0025","6.9919","-0.11%"
"May 14, 2008","7.0026","6.9869","7.0029","6.9869","0.20%"
"May 13, 2008","6.9887","6.9868","6.9943","6.9858","0.00%"
"May 12, 2008","6.9886","6.9869","6.9894","6.9804","0.01%"
"May 09, 2008","6.9878","7.0017","7.0049","6.9864","-0.24%"
"May 08, 2008","7.0048","6.9870","7.0052","6.9870","0.23%"
"May 07, 2008","6.9890","6.9845","6.9890","6.9825","0.02%"
"May 06, 2008","6.9877","6.9867","6.9885","6.9844","-0.01%"
"May 05, 2008","6.9883","6.9974","6.9999","6.9874","-0.00%"
"May 02, 2008","6.9885","6.9885","6.9885","6.9885","0.00%"
"May 01, 2008","6.9885","6.9885","6.9885","6.9885","0.00%"
"Apr 30, 2008","6.9885","6.9850","7.0010","6.9850","0.05%"
"Apr 29, 2008","6.9849","7.0101","7.0101","6.9839","-0.25%"
"Apr 28, 2008","7.0024","7.0004","7.0101","6.9990","-0.11%"
"Apr 25, 2008","7.0100","6.9905","7.0100","6.9841","0.32%"
"Apr 24, 2008","6.9875","6.9845","6.9965","6.9830","0.07%"
"Apr 23, 2008","6.9825","6.9863","6.9949","6.9825","-0.09%"
"Apr 22, 2008","6.9890","6.9985","7.0005","6.9885","-0.16%"
"Apr 21, 2008","7.0000","7.0039","7.0039","6.9914","0.09%"
"Apr 18, 2008","6.9939","6.9824","6.9965","6.9824","0.14%"
"Apr 17, 2008","6.9842","6.9925","6.9925","6.9829","-0.11%"
"Apr 16, 2008","6.9922","6.9914","6.9985","6.9904","-0.00%"
"Apr 15, 2008","6.9925","6.9975","7.0000","6.9925","-0.10%"
"Apr 14, 2008","6.9994","7.0020","7.0020","6.9909","-0.10%"
"Apr 11, 2008","7.0065","6.9905","7.0070","6.9905","0.21%"
"Apr 10, 2008","6.9920","7.0014","7.0014","6.9899","-0.14%"
"Apr 09, 2008","7.0021","7.0004","7.0026","6.9999","0.01%"
"Apr 08, 2008","7.0012","7.0014","7.0034","6.9999","-0.00%"
"Apr 07, 2008","7.0015","7.0147","7.0147","7.0000","-0.23%"
"Apr 04, 2008","7.0175","7.0175","7.0175","7.0175","0.00%"
"Apr 03, 2008","7.0175","7.0203","7.0206","7.0150","-0.02%"
"Apr 02, 2008","7.0189","7.0114","7.0229","7.0114","0.10%"
"Apr 01, 2008","7.0120","7.0120","7.0155","7.0114","-0.01%"
"Mar 31, 2008","7.0124","7.0150","7.0184","7.0114","0.01%"
"Mar 28, 2008","7.0120","7.0105","7.0181","7.0101","0.02%"
"Mar 27, 2008","7.0109","7.0277","7.0277","7.0109","-0.26%"
"Mar 26, 2008","7.0294","7.0439","7.0439","7.0249","-0.32%"
"Mar 25, 2008","7.0519","7.0540","7.0557","7.0436","-0.05%"
"Mar 24, 2008","7.0555","7.0537","7.0565","7.0510","0.04%"
"Mar 21, 2008","7.0530","7.0525","7.0593","7.0520","0.01%"
"Mar 20, 2008","7.0525","7.0655","7.0655","7.0510","-0.20%"
"Mar 19, 2008","7.0667","7.0806","7.0806","7.0616","-0.19%"
"Mar 18, 2008","7.0800","7.0835","7.0875","7.0800","-0.05%"
"Mar 17, 2008","7.0832","7.0875","7.0883","7.0808","-0.10%"
"Mar 14, 2008","7.0906","7.0906","7.0955","7.0834","0.00%"
"Mar 13, 2008","7.0904","7.1024","7.1024","7.0904","-0.15%"
"Mar 12, 2008","7.1014","7.1032","7.1069","7.1014","-0.02%"
"Mar 11, 2008","7.1031","7.1039","7.1099","7.1009","-0.05%"
"Mar 10, 2008","7.1065","7.1082","7.1116","7.1035","-0.07%"
"Mar 07, 2008","7.1114","7.1066","7.1114","7.1049","0.08%"
"Mar 06, 2008","7.1060","7.1065","7.1150","7.1060","-0.06%"
"Mar 05, 2008","7.1100","7.1065","7.1115","7.1065","0.05%"
"Mar 04, 2008","7.1064","7.1039","7.1099","7.1036","0.03%"
"Mar 03, 2008","7.1040","7.1020","7.1089","7.1005","-0.11%"
"Feb 29, 2008","7.1119","7.1159","7.1159","7.1029","-0.01%"
"Feb 28, 2008","7.1125","7.1425","7.1425","7.1125","-0.42%"
"Feb 27, 2008","7.1425","7.1525","7.1550","7.1420","-0.20%"
"Feb 26, 2008","7.1570","7.1465","7.1655","7.1465","0.07%"
"Feb 25, 2008","7.1520","7.1460","7.1560","7.1430","0.14%"
"Feb 22, 2008","7.1422","7.1419","7.1473","7.1404","0.02%"
"Feb 21, 2008","7.1410","7.1441","7.1553","7.1410","-0.04%"
"Feb 20, 2008","7.1440","7.1585","7.1585","7.1440","-0.08%"
"Feb 19, 2008","7.1500","7.1630","7.1630","7.1500","-0.22%"
"Feb 18, 2008","7.1655","7.1765","7.1765","7.1605","-0.20%"
"Feb 15, 2008","7.1800","7.1870","7.1870","7.1755","-0.14%"
"Feb 14, 2008","7.1900","7.1960","7.2010","7.1855","-0.11%"
"Feb 13, 2008","7.1977","7.1849","7.2089","7.1804","0.11%"
"Feb 12, 2008","7.1900","7.1900","7.1900","7.1900","-0.03%"
"Feb 11, 2008","7.1920","7.1920","7.1920","7.1920","0.03%"
"Feb 08, 2008","7.1896","7.1896","7.1896","7.1896","0.00%"
"Feb 07, 2008","7.1896","7.1896","7.1896","7.1896","0.00%"
"Feb 06, 2008","7.1896","7.1896","7.1896","7.1896","0.08%"
"Feb 05, 2008","7.1840","7.1836","7.1888","7.1815","-0.11%"
"Feb 04, 2008","7.1919","7.1804","7.1919","7.1804","0.12%"
"Feb 01, 2008","7.1830","7.1825","7.1913","7.1820","0.01%"
"Jan 31, 2008","7.1822","7.1904","7.1944","7.1804","-0.12%"
"Jan 30, 2008","7.1910","7.2000","7.2000","7.1910","-0.05%"
"Jan 29, 2008","7.1949","7.1954","7.2000","7.1919","-0.03%"
"Jan 28, 2008","7.1967","7.2079","7.2114","7.1944","-0.19%"
"Jan 25, 2008","7.2106","7.2204","7.2239","7.2029","-0.17%"
"Jan 24, 2008","7.2230","7.2340","7.2340","7.2230","-0.13%"
"Jan 23, 2008","7.2322","7.2344","7.2383","7.2289","-0.10%"
"Jan 22, 2008","7.2392","7.2465","7.2465","7.2325","-0.02%"
"Jan 21, 2008","7.2410","7.2430","7.2505","7.2355","-0.02%"
"Jan 18, 2008","7.2423","7.2462","7.2538","7.2412","-0.09%"
"Jan 17, 2008","7.2486","7.2314","7.2537","7.2314","0.22%"
"Jan 16, 2008","7.2324","7.2405","7.2445","7.2305","-0.13%"
"Jan 15, 2008","7.2421","7.2514","7.2514","7.2404","-0.13%"
"Jan 14, 2008","7.2515","7.2605","7.2631","7.2515","-0.15%"
"Jan 11, 2008","7.2625","7.2660","7.2667","7.2595","-0.12%"
"Jan 10, 2008","7.2714","7.2614","7.2754","7.2614","0.11%"
"Jan 09, 2008","7.2636","7.2646","7.2661","7.2616","-0.02%"
"Jan 08, 2008","7.2647","7.2679","7.2790","7.2624","-0.06%"
"Jan 07, 2008","7.2694","7.2639","7.2703","7.2619","-0.05%"
"Jan 04, 2008","7.2730","7.2725","7.2779","7.2698","0.00%"
"Jan 03, 2008","7.2729","7.2934","7.2934","7.2709","-0.29%"
"Jan 02, 2008","7.2938","7.2964","7.3029","7.2904","-0.14%"
"Jan 01, 2008","7.3041","7.3041","7.3041","7.3041","0.00%"
"Dec 31, 2007","7.3041","7.3041","7.3041","7.3041","0.00%"
"Dec 28, 2007","7.3041","7.3145","7.3165","7.3032","-0.19%"
"Dec 27, 2007","7.3179","7.3140","7.3204","7.3089","-0.37%"
"Dec 26, 2007","7.3448","7.3264","7.3448","7.3264","0.20%"
"Dec 25, 2007","7.3301","7.3474","7.3474","7.3249","-0.24%"
"Dec 24, 2007","7.3477","7.3647","7.3687","7.3477","-0.23%"
"Dec 21, 2007","7.3650","7.3699","7.3699","7.3580","-0.05%"
"Dec 20, 2007","7.3690","7.3770","7.3770","7.3665","-0.11%"
"Dec 19, 2007","7.3770","7.3785","7.3838","7.3740","-0.11%"
"Dec 18, 2007","7.3850","7.3815","7.3850","7.3740","0.07%"
"Dec 17, 2007","7.3796","7.3711","7.3836","7.3711","0.12%"
"Dec 14, 2007","7.3710","7.3665","7.3730","7.3589","0.05%"
"Dec 13, 2007","7.3675","7.3745","7.3745","7.3640","-0.09%"
"Dec 12, 2007","7.3740","7.3800","7.3800","7.3674","-0.09%"
"Dec 11, 2007","7.3805","7.3955","7.3955","7.3755","-0.21%"
"Dec 10, 2007","7.3960","7.4010","7.4010","7.3905","-0.09%"
"Dec 07, 2007","7.4030","7.4085","7.4095","7.3990","-0.14%"
"Dec 06, 2007","7.4135","7.3868","7.4135","7.3868","0.27%"
"Dec 05, 2007","7.3933","7.3967","7.4013","7.3848","-0.07%"
"Dec 04, 2007","7.3985","7.4025","7.4084","7.3970","-0.05%"
"Dec 03, 2007","7.4025","7.4091","7.4098","7.3985","0.06%"
"Nov 30, 2007","7.3980","7.3950","7.4007","7.3830","0.22%"
"Nov 29, 2007","7.3820","7.3920","7.3983","7.3800","-0.18%"
"Nov 28, 2007","7.3950","7.3845","7.4020","7.3845","0.11%"
"Nov 27, 2007","7.3872","7.3862","7.3885","7.3850","-0.13%"
"Nov 26, 2007","7.3969","7.4025","7.4026","7.3922","-0.03%"
"Nov 23, 2007","7.3993","7.4116","7.4116","7.3975","-0.17%"
"Nov 22, 2007","7.4120","7.4105","7.4165","7.4070","0.01%"
"Nov 21, 2007","7.4110","7.4170","7.4205","7.4100","-0.19%"
"Nov 20, 2007","7.4253","7.4260","7.4270","7.4195","-0.01%"
"Nov 19, 2007","7.4260","7.4240","7.4297","7.4240","0.02%"
"Nov 16, 2007","7.4245","7.4230","7.4295","7.4230","0.03%"
"Nov 15, 2007","7.4220","7.4255","7.4320","7.4210","-0.04%"
"Nov 14, 2007","7.4250","7.4305","7.4421","7.4239","-0.11%"
"Nov 13, 2007","7.4335","7.4130","7.4335","7.4130","0.29%"
"Nov 12, 2007","7.4120","7.4115","7.4150","7.4114","0.01%"
"Nov 09, 2007","7.4115","7.4220","7.4220","7.4110","-0.12%"
"Nov 08, 2007","7.4207","7.4358","7.4358","7.4203","-0.29%"
"Nov 07, 2007","7.4425","7.4535","7.4545","7.4410","-0.15%"
"Nov 06, 2007","7.4540","7.4550","7.4567","7.4532","0.00%"
"Nov 05, 2007","7.4540","7.4545","7.4554","7.4530","-0.02%"
"Nov 02, 2007","7.4555","7.4535","7.4624","7.4535","-0.07%"
"Nov 01, 2007","7.4610","7.4610","7.4610","7.4515","-0.14%"
"Oct 31, 2007","7.4715","7.4715","7.4725","7.4610","0.00%"
"Oct 30, 2007","7.4715","7.4760","7.4825","7.4710","-0.05%"
"Oct 29, 2007","7.4750","7.4815","7.4815","7.4698","-0.17%"
"Oct 26, 2007","7.4880","7.4830","7.4885","7.4804","0.08%"
"Oct 25, 2007","7.4820","7.4925","7.4925","7.4810","-0.16%"
"Oct 24, 2007","7.4938","7.4933","7.4946","7.4915","-0.13%"
"Oct 23, 2007","7.5035","7.5050","7.5115","7.5035","-0.08%"
"Oct 22, 2007","7.5095","7.5020","7.5130","7.5020","0.02%"
"Oct 19, 2007","7.5083","7.5102","7.5102","7.5024","-0.04%"
"Oct 18, 2007","7.5110","7.5150","7.5165","7.5080","-0.07%"
"Oct 17, 2007","7.5160","7.5156","7.5183","7.5130","-0.03%"
"Oct 16, 2007","7.5180","7.5250","7.5258","7.5126","-0.13%"
"Oct 15, 2007","7.5280","7.5105","7.5283","7.5096","0.23%"
"Oct 12, 2007","7.5105","7.5045","7.5125","7.5045","0.06%"
"Oct 11, 2007","7.5060","7.5118","7.5125","7.5025","-0.07%"
"Oct 10, 2007","7.5115","7.5176","7.5176","7.5080","-0.07%"
"Oct 09, 2007","7.5170","7.5045","7.5195","7.5040","0.18%"
"Oct 08, 2007","7.5036","7.5060","7.5092","7.5005","-0.03%"
"Oct 05, 2007","7.5060","7.5060","7.5060","7.5060","0.00%"
"Oct 04, 2007","7.5060","7.5060","7.5060","7.5060","0.00%"
"Oct 03, 2007","7.5060","7.5060","7.5060","7.5060","0.00%"
"Oct 02, 2007","7.5060","7.5060","7.5060","7.5060","0.00%"
"Oct 01, 2007","7.5060","7.5060","7.5060","7.5060","0.00%"
"Sep 28, 2007","7.5060","7.5145","7.5145","7.5060","-0.11%"
"Sep 27, 2007","7.5145","7.5155","7.5167","7.5100","-0.01%"
"Sep 26, 2007","7.5150","7.5115","7.5150","7.5040","0.03%"
"Sep 25, 2007","7.5130","7.5082","7.5160","7.5080","0.05%"
"Sep 24, 2007","7.5090","7.5070","7.5119","7.5055","0.08%"
"Sep 21, 2007","7.5030","7.5115","7.5115","7.5007","-0.15%"
"Sep 20, 2007","7.5140","7.5125","7.5165","7.5105","0.01%"
"Sep 19, 2007","7.5130","7.5180","7.5180","7.5120","-0.13%"
"Sep 18, 2007","7.5230","7.5260","7.5294","7.5220","0.00%"
"Sep 17, 2007","7.5230","7.5115","7.5255","7.5115","0.09%"
"Sep 14, 2007","7.5160","7.5150","7.5222","7.5115","0.07%"
"Sep 13, 2007","7.5105","7.5170","7.5170","7.5105","-0.15%"
"Sep 12, 2007","7.5217","7.5235","7.5258","7.5205","-0.02%"
"Sep 11, 2007","7.5230","7.5215","7.5288","7.5210","0.03%"
"Sep 10, 2007","7.5210","7.5401","7.5401","7.5210","-0.23%"
"Sep 07, 2007","7.5380","7.5390","7.5435","7.5380","-0.01%"
"Sep 06, 2007","7.5388","7.5508","7.5508","7.5388","-0.16%"
"Sep 05, 2007","7.5512","7.5510","7.5551","7.5480","0.02%"
"Sep 04, 2007","7.5500","7.5450","7.5546","7.5435","0.07%"
"Sep 03, 2007","7.5449","7.5495","7.5506","7.5430","-0.00%"
"Aug 31, 2007","7.5450","7.5435","7.5550","7.5415","0.01%"
"Aug 30, 2007","7.5445","7.5502","7.5567","7.5430","-0.06%"
"Aug 29, 2007","7.5490","7.5590","7.5590","7.5490","-0.09%"
"Aug 28, 2007","7.5555","7.5603","7.5603","7.5523","-0.06%"
"Aug 27, 2007","7.5600","7.5682","7.5682","7.5595","-0.11%"
"Aug 24, 2007","7.5680","7.5825","7.5849","7.5645","-0.21%"
"Aug 23, 2007","7.5840","7.6011","7.6011","7.5840","-0.24%"
"Aug 22, 2007","7.6020","7.5918","7.6035","7.5915","0.16%"
"Aug 21, 2007","7.5900","7.5879","7.5950","7.5879","0.03%"
"Aug 20, 2007","7.5875","7.5950","7.6035","7.5875","-0.10%"
"Aug 17, 2007","7.5950","7.6016","7.6080","7.5945","-0.11%"
"Aug 16, 2007","7.6030","7.5860","7.6030","7.5857","0.24%"
"Aug 15, 2007","7.5847","7.5793","7.5877","7.5793","0.11%"
"Aug 14, 2007","7.5761","7.5807","7.5867","7.5742","-0.09%"
"Aug 13, 2007","7.5830","7.5745","7.5830","7.5710","0.12%"
"Aug 10, 2007","7.5740","7.5645","7.5795","7.5645","0.12%"
"Aug 09, 2007","7.5651","7.5760","7.5760","7.5610","-0.16%"
"Aug 08, 2007","7.5770","7.5695","7.5770","7.5690","0.09%"
"Aug 07, 2007","7.5703","7.5650","7.5703","7.5630","0.12%"
"Aug 06, 2007","7.5610","7.5591","7.5685","7.5555","-0.05%"
"Aug 03, 2007","7.5650","7.5680","7.5760","7.5640","-0.09%"
"Aug 02, 2007","7.5720","7.5716","7.5765","7.5695","0.03%"
"Aug 01, 2007","7.5700","7.5660","7.5745","7.5630","-0.03%"
"Jul 31, 2007","7.5725","7.5730","7.5730","7.5630","0.07%"
"Jul 30, 2007","7.5670","7.5686","7.5814","7.5645","0.09%"
"Jul 27, 2007","7.5600","7.5590","7.5690","7.5590","-0.07%"
"Jul 26, 2007","7.5654","7.5648","7.5682","7.5633","0.11%"
"Jul 25, 2007","7.5570","7.5635","7.5635","7.5545","-0.07%"
"Jul 24, 2007","7.5625","7.5618","7.5718","7.5615","0.01%"
"Jul 23, 2007","7.5620","7.5675","7.5675","7.5604","-0.11%"
"Jul 20, 2007","7.5700","7.5647","7.5715","7.5625","0.09%"
"Jul 19, 2007","7.5630","7.5640","7.5645","7.5615","-0.04%"
"Jul 18, 2007","7.5660","7.5665","7.5705","7.5635","0.05%"
"Jul 17, 2007","7.5620","7.5675","7.5675","7.5610","-0.07%"
"Jul 16, 2007","7.5675","7.5700","7.5700","7.5650","-0.03%"
"Jul 13, 2007","7.5700","7.5720","7.5724","7.5640","0.05%"
"Jul 12, 2007","7.5660","7.5635","7.5752","7.5635","0.04%"
"Jul 11, 2007","7.5630","7.5697","7.5705","7.5620","-0.24%"
"Jul 10, 2007","7.5810","7.5850","7.5865","7.5810","-0.27%"
"Jul 09, 2007","7.6015","7.6050","7.6078","7.5995","0.01%"
"Jul 06, 2007","7.6010","7.6050","7.6138","7.6010","0.04%"
"Jul 05, 2007","7.5980","7.5950","7.6060","7.5945","0.04%"
"Jul 04, 2007","7.5950","7.5930","7.6007","7.5930","0.01%"
"Jul 03, 2007","7.5940","7.5959","7.6038","7.5910","-0.14%"
"Jul 02, 2007","7.6050","7.6090","7.6090","7.6030","-0.11%"
"Jun 29, 2007","7.6135","7.6174","7.6195","7.6135","-0.02%"
"Jun 28, 2007","7.6150","7.6165","7.6178","7.6130","-0.04%"
"Jun 27, 2007","7.6180","7.6165","7.6180","7.6135","0.03%"
"Jun 26, 2007","7.6160","7.6174","7.6197","7.6140","-0.05%"
"Jun 25, 2007","7.6195","7.6182","7.6205","7.6180","-0.07%"
"Jun 22, 2007","7.6250","7.6224","7.6250","7.6150","0.08%"
"Jun 21, 2007","7.6190","7.6155","7.6218","7.6155","0.02%"
"Jun 20, 2007","7.6175","7.6158","7.6222","7.6137","0.00%"
"Jun 19, 2007","7.6175","7.6213","7.6227","7.6155","-0.16%"
"Jun 18, 2007","7.6300","7.6206","7.6300","7.6193","0.07%"
"Jun 15, 2007","7.6250","7.6220","7.6267","7.6200","-0.01%"
"Jun 14, 2007","7.6254","7.6246","7.6346","7.6216","-0.09%"
"Jun 13, 2007","7.6320","7.6272","7.6320","7.6240","-0.15%"
"Jun 12, 2007","7.6435","7.6699","7.6699","7.6400","-0.28%"
"Jun 11, 2007","7.6650","7.6775","7.6778","7.6615","0.13%"
"Jun 08, 2007","7.6550","7.6580","7.6646","7.6540","0.09%"
"Jun 07, 2007","7.6480","7.6440","7.6520","7.6430","0.17%"
"Jun 06, 2007","7.6350","7.6390","7.6391","7.6335","-0.10%"
"Jun 05, 2007","7.6426","7.6527","7.6527","7.6385","-0.08%"
"Jun 04, 2007","7.6490","7.6478","7.6535","7.6478","0.04%"
"Jun 01, 2007","7.6463","7.6457","7.6486","7.6426","-0.02%"
"May 31, 2007","7.6475","7.6475","7.6526","7.6460","0.02%"
"May 30, 2007","7.6460","7.6502","7.6502","7.6440","-0.05%"
"May 29, 2007","7.6502","7.6505","7.6536","7.6470","0.07%"
"May 28, 2007","7.6450","7.6505","7.6529","7.6435","-0.10%"
"May 25, 2007","7.6523","7.6523","7.6540","7.6503","0.01%"
"May 24, 2007","7.6519","7.6515","7.6529","7.6495","-0.01%"
"May 23, 2007","7.6530","7.6520","7.6588","7.6480","-0.02%"
"May 22, 2007","7.6545","7.6670","7.6691","7.6525","-0.12%"
"May 21, 2007","7.6640","7.6642","7.6650","7.6620","-0.06%"
"May 18, 2007","7.6685","7.6824","7.6824","7.6685","-0.03%"
"May 17, 2007","7.6705","7.6814","7.6814","7.6705","-0.15%"
"May 16, 2007","7.6817","7.6837","7.6837","7.6807","-0.02%"
"May 15, 2007","7.6835","7.6805","7.6948","7.6805","0.03%"
"May 14, 2007","7.6810","7.6735","7.6810","7.6720","0.06%"
"May 11, 2007","7.6766","7.6863","7.6867","7.6766","-0.22%"
"May 10, 2007","7.6939","7.6963","7.6970","7.6939","0.01%"
"May 09, 2007","7.6935","7.6964","7.6974","7.6931","-0.03%"
"May 08, 2007","7.6960","7.7020","7.7020","7.6931","-0.12%"
"May 07, 2007","7.7055","7.7055","7.7055","7.7055","0.00%"
"May 04, 2007","7.7055","7.7055","7.7055","7.7055","0.00%"
"May 03, 2007","7.7055","7.7055","7.7055","7.7055","0.00%"
"May 02, 2007","7.7055","7.7055","7.7055","7.7055","0.00%"
"May 01, 2007","7.7055","7.7055","7.7055","7.7055","0.00%"
"Apr 30, 2007","7.7055","7.7048","7.7070","7.7035","-0.21%"
"Apr 27, 2007","7.7216","7.7275","7.7275","7.7132","-0.06%"
"Apr 26, 2007","7.7264","7.7151","7.7264","7.7151","0.10%"
"Apr 25, 2007","7.7190","7.7245","7.7245","7.7181","-0.09%"
"Apr 24, 2007","7.7259","7.7161","7.7282","7.7161","0.04%"
"Apr 23, 2007","7.7230","7.7165","7.7285","7.7165","0.07%"
"Apr 20, 2007","7.7179","7.7155","7.7228","7.7155","0.02%"
"Apr 19, 2007","7.7165","7.7195","7.7195","7.7165","-0.08%"
"Apr 18, 2007","7.7226","7.7272","7.7292","7.7212","-0.14%"
"Apr 17, 2007","7.7332","7.7268","7.7332","7.7268","0.07%"
"Apr 16, 2007","7.7279","7.7207","7.7279","7.7207","0.08%"
"Apr 13, 2007","7.7217","7.7245","7.7249","7.7215","-0.06%"
"Apr 12, 2007","7.7260","7.7264","7.7291","7.7244","-0.01%"
"Apr 11, 2007","7.7265","7.7260","7.7292","7.7250","-0.10%"
"Apr 10, 2007","7.7340","7.7325","7.7340","7.7290","0.01%"
"Apr 09, 2007","7.7335","7.7285","7.7335","7.7230","0.16%"
"Apr 06, 2007","7.7210","7.7251","7.7258","7.7210","-0.07%"
"Apr 05, 2007","7.7267","7.7258","7.7290","7.7248","-0.10%"
"Apr 04, 2007","7.7346","7.7345","7.7346","7.7316","0.04%"
"Apr 03, 2007","7.7315","7.7262","7.7315","7.7262","0.04%"
"Apr 02, 2007","7.7287","7.7293","7.7303","7.7277","-0.03%"
"Mar 30, 2007","7.7308","7.7337","7.7337","7.7308","0.05%"
"Mar 29, 2007","7.7271","7.7292","7.7298","7.7267","-0.03%"
"Mar 28, 2007","7.7291","7.7295","7.7305","7.7282","-0.06%"
"Mar 27, 2007","7.7335","7.7360","7.7375","7.7323","-0.03%"
"Mar 26, 2007","7.7359","7.7265","7.7388","7.7265","0.04%"
"Mar 23, 2007","7.7325","7.7330","7.7349","7.7305","0.08%"
"Mar 22, 2007","7.7260","7.7310","7.7351","7.7260","-0.12%"
"Mar 21, 2007","7.7353","7.7342","7.7383","7.7327","-0.03%"
"Mar 20, 2007","7.7374","7.7384","7.7416","7.7371","0.02%"
"Mar 19, 2007","7.7362","7.7337","7.7362","7.7327","0.01%"
"Mar 16, 2007","7.7358","7.7386","7.7432","7.7358","-0.11%"
"Mar 15, 2007","7.7440","7.7413","7.7470","7.7390","0.04%"
"Mar 14, 2007","7.7412","7.7405","7.7425","7.7367","-0.07%"
"Mar 13, 2007","7.7469","7.7386","7.7516","7.7383","-0.01%"
"Mar 12, 2007","7.7473","7.7420","7.7478","7.7420","0.04%"
"Mar 09, 2007","7.7440","7.7434","7.7450","7.7410","0.05%"
"Mar 08, 2007","7.7400","7.7379","7.7400","7.7340","0.00%"
"Mar 07, 2007","7.7400","7.7434","7.7434","7.7393","-0.02%"
"Mar 06, 2007","7.7416","7.7442","7.7466","7.7416","-0.11%"
"Mar 05, 2007","7.7500","7.7396","7.7500","7.7383","0.07%"
"Mar 02, 2007","7.7447","7.7442","7.7447","7.7429","0.02%"
"Mar 01, 2007","7.7432","7.7462","7.7462","7.7397","0.07%"
"Feb 28, 2007","7.7380","7.7412","7.7435","7.7370","-0.04%"
"Feb 27, 2007","7.7410","7.7474","7.7505","7.7400","-0.09%"
"Feb 26, 2007","7.7480","7.7501","7.7501","7.7455","-0.03%"
"Feb 23, 2007","7.7502","7.7502","7.7502","7.7502","0.00%"
"Feb 22, 2007","7.7502","7.7502","7.7502","7.7502","0.00%"
"Feb 21, 2007","7.7502","7.7502","7.7502","7.7502","0.00%"
"Feb 20, 2007","7.7502","7.7502","7.7502","7.7502","0.00%"
"Feb 19, 2007","7.7502","7.7502","7.7502","7.7502","0.00%"
"Feb 16, 2007","7.7502","7.7397","7.7502","7.7387","-0.07%"
"Feb 15, 2007","7.7555","7.7535","7.7555","7.7482","-0.05%"
"Feb 14, 2007","7.7590","7.7530","7.7590","7.7530","-0.01%"
"Feb 13, 2007","7.7600","7.7595","7.7652","7.7515","0.05%"
"Feb 12, 2007","7.7560","7.7470","7.7631","7.7470","0.07%"
"Feb 09, 2007","7.7505","7.7578","7.7578","7.7505","0.02%"
"Feb 08, 2007","7.7488","7.7524","7.7524","7.7460","0.01%"
"Feb 07, 2007","7.7480","7.7494","7.7494","7.7480","-0.12%"
"Feb 06, 2007","7.7570","7.7584","7.7588","7.7540","-0.02%"
"Feb 05, 2007","7.7585","7.7640","7.7653","7.7585","0.03%"
"Feb 02, 2007","7.7560","7.7606","7.7606","7.7540","-0.04%"
"Feb 01, 2007","7.7588","7.7592","7.7601","7.7547","-0.21%"
"Jan 31, 2007","7.7748","7.7769","7.7769","7.7735","-0.02%"
"Jan 30, 2007","7.7760","7.7789","7.7789","7.7750","0.03%"
"Jan 29, 2007","7.7740","7.7839","7.7839","7.7740","-0.04%"
"Jan 26, 2007","7.7770","7.7710","7.7811","7.7703","0.11%"
"Jan 25, 2007","7.7682","7.7724","7.7724","7.7681","-0.05%"
"Jan 24, 2007","7.7724","7.7753","7.7786","7.7720","-0.05%"
"Jan 23, 2007","7.7765","7.7795","7.7808","7.7745","0.03%"
"Jan 22, 2007","7.7739","7.7785","7.7789","7.7739","-0.03%"
"Jan 19, 2007","7.7765","7.7791","7.7791","7.7718","0.08%"
"Jan 18, 2007","7.7705","7.7761","7.7761","7.7705","-0.06%"
"Jan 17, 2007","7.7750","7.7797","7.7865","7.7750","-0.19%"
"Jan 16, 2007","7.7901","7.7884","7.7901","7.7866","-0.04%"
"Jan 15, 2007","7.7931","7.7960","7.7986","7.7905","-0.05%"
"Jan 12, 2007","7.7973","7.7997","7.8051","7.7970","0.03%"
"Jan 11, 2007","7.7948","7.7990","7.7990","7.7940","-0.15%"
"Jan 10, 2007","7.8065","7.8091","7.8091","7.8056","-0.00%"
"Jan 09, 2007","7.8066","7.8185","7.8185","7.8066","-0.08%"
"Jan 08, 2007","7.8127","7.8131","7.8160","7.8098","0.05%"
"Jan 05, 2007","7.8090","7.8095","7.8145","7.8070","0.04%"
"Jan 04, 2007","7.8055","7.8086","7.8107","7.8055","-0.13%"
"Jan 03, 2007","7.8160","7.8160","7.8160","7.8160","0.00%"
"Jan 02, 2007","7.8160","7.8160","7.8160","7.8160","0.00%"
"Jan 01, 2007","7.8160","7.8160","7.8160","7.8160","0.11%"
"Dec 29, 2006","7.8075","7.8085","7.8145","7.8072","-0.08%"
"Dec 28, 2006","7.8135","7.8152","7.8167","7.8135","-0.03%"
"Dec 27, 2006","7.8160","7.8243","7.8243","7.8160","-0.06%"
"Dec 26, 2006","7.8207","7.8171","7.8209","7.8171","-0.01%"
"Dec 25, 2006","7.8215","7.8210","7.8215","7.8156","0.06%"
"Dec 22, 2006","7.8165","7.8169","7.8213","7.8140","0.01%"
"Dec 21, 2006","7.8160","7.8203","7.8220","7.8160","0.01%"
"Dec 20, 2006","7.8152","7.8196","7.8196","7.8140","-0.07%"
"Dec 19, 2006","7.8209","7.8259","7.8300","7.8209","0.01%"
"Dec 18, 2006","7.8202","7.8245","7.8301","7.8182","-0.10%"
"Dec 15, 2006","7.8279","7.8174","7.8279","7.8161","0.10%"
"Dec 14, 2006","7.8199","7.8186","7.8300","7.8173","-0.07%"
