"Date","Price","Open","High","Low","Change %"
"Dec 18, 2008","9.7149","9.8465","10.0586","9.6942","-1.34%"
"Dec 17, 2008","9.8465","9.6190","9.8670","9.5777","2.02%"
"Dec 16, 2008","9.6514","9.3797","9.6829","9.3304","2.77%"
"Dec 15, 2008","9.3910","9.1457","9.3917","9.1436","2.62%"
"Dec 12, 2008","9.1508","9.1472","9.1802","9.0685","-0.02%"
"Dec 11, 2008","9.1525","8.9328","9.1854","8.9201","2.45%"
"Dec 10, 2008","8.9338","8.8813","8.9756","8.8539","0.67%"
"Dec 09, 2008","8.8740","8.9085","8.9379","8.7940","-0.29%"
"Dec 08, 2008","8.8998","8.7464","8.9177","8.7416","1.66%"
"Dec 05, 2008","8.7542","8.7983","8.8108","8.6791","-0.42%"
"Dec 04, 2008","8.7910","8.7335","8.8412","8.6375","0.58%"
"Dec 03, 2008","8.7399","8.7441","8.7751","8.6627","-0.07%"
"Dec 02, 2008","8.7460","8.6824","8.7859","8.6446","0.61%"
"Dec 01, 2008","8.6926","8.6744","8.7375","8.6169","0.27%"
"Nov 28, 2008","8.6689","8.8091","8.8543","8.6300","-1.51%"
"Nov 27, 2008","8.8019","8.8002","8.8583","8.7770","-0.03%"
"Nov 26, 2008","8.8049","8.9116","8.9184","8.7524","-1.20%"
"Nov 25, 2008","8.9118","8.8225","8.9262","8.7342","1.11%"
"Nov 24, 2008","8.8143","8.5985","8.8252","8.5799","2.58%"
"Nov 21, 2008","8.5930","8.5090","8.6367","8.4870","0.92%"
"Nov 20, 2008","8.5144","8.5382","8.6081","8.5117","-0.45%"
"Nov 19, 2008","8.5526","8.6063","8.7533","8.5478","-0.73%"
"Nov 18, 2008","8.6155","8.6321","8.6660","8.5742","-0.22%"
"Nov 17, 2008","8.6345","8.5513","8.6987","8.5357","0.01%"
"Nov 14, 2008","8.6338","8.7266","8.7497","8.6073","-1.44%"
"Nov 13, 2008","8.7595","8.5377","8.7834","8.4614","2.81%"
"Nov 12, 2008","8.5203","8.5432","8.6256","8.5118","-0.24%"
"Nov 11, 2008","8.5410","8.7056","8.7346","8.5282","-1.74%"
"Nov 10, 2008","8.6922","8.7489","8.8270","8.6797","-0.07%"
"Nov 07, 2008","8.6983","8.6718","8.7689","8.6282","0.35%"
"Nov 06, 2008","8.6676","8.8487","8.8554","8.6636","-2.01%"
"Nov 05, 2008","8.8451","8.8722","8.9564","8.7394","-0.67%"
"Nov 04, 2008","8.9046","8.6362","8.9121","8.5606","2.97%"
"Nov 03, 2008","8.6481","8.7170","8.8171","8.6109","-0.70%"
"Oct 31, 2008","8.7087","8.7902","8.8136","8.6658","-1.32%"
"Oct 30, 2008","8.8253","8.8714","9.0933","8.7533","-0.47%"
"Oct 29, 2008","8.8669","8.7232","8.8915","8.6241","1.94%"
"Oct 28, 2008","8.6979","8.5463","8.7136","8.4469","1.75%"
"Oct 27, 2008","8.5486","8.5868","8.6701","8.4483","-1.06%"
"Oct 24, 2008","8.6400","8.8676","8.8735","8.5508","-2.61%"
"Oct 23, 2008","8.8715","8.7680","8.8900","8.6976","1.05%"
"Oct 22, 2008","8.7789","8.9232","8.9437","8.7290","-1.62%"
"Oct 21, 2008","8.9236","9.1043","9.1186","8.9170","-2.11%"
"Oct 20, 2008","9.1155","9.1610","9.2410","9.0722","-0.53%"
"Oct 17, 2008","9.1639","9.2112","9.2346","9.1339","-0.51%"
"Oct 16, 2008","9.2111","9.1975","9.2535","9.1172","0.20%"
"Oct 15, 2008","9.1931","9.3027","9.3516","9.1893","-1.22%"
"Oct 14, 2008","9.3068","9.2881","9.4072","9.2786","0.16%"
"Oct 13, 2008","9.2918","9.2669","9.3395","9.1886","1.34%"
"Oct 10, 2008","9.1685","9.2667","9.3297","9.0605","-1.11%"
"Oct 09, 2008","9.2714","9.2849","9.4023","9.2515","-0.17%"
"Oct 08, 2008","9.2874","9.2912","9.3739","9.2248","0.12%"
"Oct 07, 2008","9.2764","9.2266","9.3698","9.2176","0.50%"
"Oct 06, 2008","9.2300","9.3484","9.3601","9.1971","-2.08%"
"Oct 03, 2008","9.4264","9.4544","9.5194","9.3764","-0.32%"
"Oct 02, 2008","9.4568","9.5968","9.6032","9.4045","-1.47%"
"Oct 01, 2008","9.5975","9.6659","9.7036","9.5625","-0.65%"
"Sep 30, 2008","9.6602","9.8643","9.8696","9.5858","-2.15%"
"Sep 29, 2008","9.8720","9.9334","9.9678","9.7863","-1.32%"
"Sep 26, 2008","10.0038","9.9668","10.0394","9.9597","0.31%"
"Sep 25, 2008","9.9730","9.9675","10.0776","9.9287","-0.02%"
"Sep 24, 2008","9.9750","9.9746","10.0609","9.9682","-0.03%"
"Sep 23, 2008","9.9778","10.1038","10.1230","9.9589","-1.24%"
"Sep 22, 2008","10.1026","9.9032","10.1538","9.8663","2.18%"
"Sep 19, 2008","9.8875","9.7890","9.9108","9.6715","0.89%"
"Sep 18, 2008","9.8000","9.7885","9.9285","9.7624","0.16%"
"Sep 17, 2008","9.7841","9.6605","9.8341","9.6374","1.12%"
"Sep 16, 2008","9.6761","9.7669","9.7866","9.6413","-0.97%"
"Sep 15, 2008","9.7707","9.7858","9.9010","9.6292","0.43%"
"Sep 12, 2008","9.7287","9.5971","9.7314","9.5580","1.28%"
"Sep 11, 2008","9.6060","9.5520","9.6149","9.5016","0.44%"
"Sep 10, 2008","9.5640","9.6492","9.7002","9.5534","-1.10%"
"Sep 09, 2008","9.6699","9.6530","9.7273","9.6054","0.12%"
"Sep 08, 2008","9.6582","9.8405","9.8691","9.6079","-1.08%"
"Sep 05, 2008","9.7637","9.7269","9.8177","9.7125","0.22%"
"Sep 04, 2008","9.7427","9.9160","9.9434","9.7167","-1.74%"
"Sep 03, 2008","9.9151","9.9167","9.9392","9.8440","-0.04%"
"Sep 02, 2008","9.9195","9.9672","9.9851","9.8866","-0.50%"
"Sep 01, 2008","9.9694","10.0675","10.0800","9.9509","-0.80%"
"Aug 29, 2008","10.0498","10.0395","10.1036","10.0058","0.12%"
"Aug 28, 2008","10.0380","10.0579","10.1145","10.0170","-0.26%"
"Aug 27, 2008","10.0644","10.0272","10.1055","10.0183","0.33%"
"Aug 26, 2008","10.0313","10.1004","10.1106","9.9745","-0.70%"
"Aug 25, 2008","10.1025","10.1039","10.1411","10.0526","-0.08%"
"Aug 22, 2008","10.1102","10.1916","10.1986","10.0841","-0.91%"
"Aug 21, 2008","10.2026","10.1044","10.2033","10.0877","0.96%"
"Aug 20, 2008","10.1060","10.1423","10.1576","10.0564","-0.38%"
"Aug 19, 2008","10.1448","10.0886","10.1503","10.0401","0.47%"
"Aug 18, 2008","10.0976","10.0851","10.1496","10.0782","0.07%"
"Aug 15, 2008","10.0910","10.1544","10.1624","10.0686","-0.71%"
"Aug 14, 2008","10.1634","10.2313","10.2602","10.1400","-0.68%"
"Aug 13, 2008","10.2326","10.2370","10.2741","10.1751","-0.11%"
"Aug 12, 2008","10.2443","10.2152","10.2745","10.1666","0.22%"
"Aug 11, 2008","10.2214","10.2402","10.3456","10.2021","-0.67%"
"Aug 08, 2008","10.2900","10.5129","10.5236","10.2828","-2.16%"
"Aug 07, 2008","10.5169","10.5551","10.6405","10.5047","-0.35%"
"Aug 06, 2008","10.5535","10.5910","10.6304","10.5442","-0.41%"
"Aug 05, 2008","10.5972","10.6685","10.6733","10.5875","-0.71%"
"Aug 04, 2008","10.6726","10.6523","10.7110","10.6470","0.20%"
"Aug 01, 2008","10.6510","10.6543","10.6674","10.6126","-0.06%"
"Jul 31, 2008","10.6575","10.6313","10.7265","10.6260","0.22%"
"Jul 30, 2008","10.6343","10.6360","10.6740","10.5910","-0.06%"
"Jul 29, 2008","10.6409","10.7569","10.7660","10.6149","-1.16%"
"Jul 28, 2008","10.7656","10.7036","10.7827","10.6900","0.49%"
"Jul 25, 2008","10.7127","10.7035","10.7427","10.6804","0.08%"
"Jul 24, 2008","10.7040","10.7099","10.7320","10.6707","-0.10%"
"Jul 23, 2008","10.7148","10.7714","10.7884","10.7004","-0.49%"
"Jul 22, 2008","10.7674","10.8745","10.8787","10.7475","-1.02%"
"Jul 21, 2008","10.8785","10.7949","10.8826","10.7888","0.70%"
"Jul 18, 2008","10.8032","10.8151","10.8345","10.7724","-0.15%"
"Jul 17, 2008","10.8197","10.7760","10.8562","10.7646","0.39%"
"Jul 16, 2008","10.7772","10.8558","10.8631","10.7604","-0.75%"
"Jul 15, 2008","10.8582","10.8848","10.9431","10.8210","-0.27%"
"Jul 14, 2008","10.8876","10.9112","10.9147","10.8252","-0.07%"
"Jul 11, 2008","10.8950","10.8020","10.8991","10.7745","0.87%"
"Jul 10, 2008","10.8012","10.7960","10.8128","10.7364","0.03%"
"Jul 09, 2008","10.7985","10.7431","10.8068","10.7164","0.49%"
"Jul 08, 2008","10.7463","10.7951","10.8065","10.7205","-0.47%"
"Jul 07, 2008","10.7969","10.7650","10.8182","10.7039","0.22%"
"Jul 04, 2008","10.7728","10.7533","10.7935","10.7349","0.17%"
"Jul 03, 2008","10.7541","10.8860","10.9014","10.7424","-1.20%"
"Jul 02, 2008","10.8842","10.8278","10.8883","10.8099","0.53%"
"Jul 01, 2008","10.8270","10.7989","10.8517","10.7770","0.25%"
"Jun 30, 2008","10.7998","10.8240","10.8567","10.7811","-0.35%"
"Jun 27, 2008","10.8378","10.8141","10.8378","10.7842","0.18%"
"Jun 26, 2008","10.8179","10.7551","10.8241","10.7219","0.57%"
"Jun 25, 2008","10.7565","10.6918","10.7723","10.6670","0.57%"
"Jun 24, 2008","10.6954","10.6664","10.7318","10.6463","0.23%"
"Jun 23, 2008","10.6711","10.7528","10.7541","10.6320","-0.62%"
"Jun 20, 2008","10.7374","10.6628","10.7677","10.6501","0.70%"
"Jun 19, 2008","10.6625","10.6872","10.7189","10.6353","-0.24%"
"Jun 18, 2008","10.6877","10.6850","10.7054","10.6376","-0.00%"
"Jun 17, 2008","10.6882","10.6715","10.7172","10.6579","0.14%"
"Jun 16, 2008","10.6731","10.6343","10.7083","10.5917","0.55%"
"Jun 13, 2008","10.6149","10.6713","10.6954","10.5611","-0.50%"
"Jun 12, 2008","10.6679","10.7622","10.7712","10.6216","-0.86%"
"Jun 11, 2008","10.7609","10.6932","10.7823","10.6912","0.56%"
"Jun 10, 2008","10.7006","10.8276","10.8377","10.6822","-1.20%"
"Jun 09, 2008","10.8309","10.9342","10.9701","10.8110","-0.84%"
"Jun 06, 2008","10.9230","10.8240","10.9230","10.7791","0.86%"
"Jun 05, 2008","10.8298","10.7027","10.8403","10.6718","1.14%"
"Jun 04, 2008","10.7079","10.6874","10.7522","10.6853","0.09%"
"Jun 03, 2008","10.6980","10.7717","10.8276","10.6700","-0.73%"
"Jun 02, 2008","10.7770","10.7973","10.8089","10.7350","-0.19%"
"May 30, 2008","10.7980","10.7638","10.8098","10.7360","0.30%"
"May 29, 2008","10.7652","10.8644","10.8776","10.7423","-0.88%"
"May 28, 2008","10.8607","10.8925","10.9428","10.8367","-0.37%"
"May 27, 2008","10.9007","10.9402","10.9798","10.8952","-0.38%"
"May 26, 2008","10.9423","10.9463","10.9624","10.9173","-0.02%"
"May 23, 2008","10.9441","10.9163","10.9649","10.8986","0.20%"
"May 22, 2008","10.9225","10.9907","10.9961","10.8920","-0.62%"
"May 21, 2008","10.9901","10.9120","10.9922","10.8782","0.66%"
"May 20, 2008","10.9177","10.8167","10.9345","10.8103","0.90%"
"May 19, 2008","10.8199","10.9016","10.9092","10.7923","-0.66%"
"May 16, 2008","10.8922","10.7992","10.9090","10.7957","0.86%"
"May 15, 2008","10.7997","10.8408","10.8770","10.7838","-0.35%"
"May 14, 2008","10.8372","10.8104","10.8449","10.7733","0.26%"
"May 13, 2008","10.8087","10.8582","10.8760","10.7831","-0.52%"
"May 12, 2008","10.8648","10.8014","10.8822","10.7288","0.41%"
"May 09, 2008","10.8206","10.7886","10.8268","10.7742","0.26%"
"May 08, 2008","10.7924","10.7560","10.8163","10.6914","0.34%"
"May 07, 2008","10.7554","10.8505","10.8590","10.7371","-0.90%"
"May 06, 2008","10.8529","10.8298","10.8962","10.7909","0.22%"
"May 05, 2008","10.8290","10.7809","10.8423","10.7747","0.45%"
"May 02, 2008","10.7801","10.8075","10.8353","10.7320","-0.28%"
"May 01, 2008","10.8109","10.9081","10.9332","10.7795","-0.96%"
"Apr 30, 2008","10.9157","10.8742","10.9304","10.8410","0.38%"
"Apr 29, 2008","10.8748","10.9567","10.9715","10.8532","-0.82%"
"Apr 28, 2008","10.9650","10.9460","10.9995","10.9175","0.11%"
"Apr 25, 2008","10.9531","10.9504","10.9981","10.8987","-0.04%"
"Apr 24, 2008","10.9578","11.0849","11.0972","10.9217","-1.24%"
"Apr 23, 2008","11.0959","11.1773","11.1820","11.0689","-0.72%"
"Apr 22, 2008","11.1765","11.1357","11.1933","11.0633","0.37%"
"Apr 21, 2008","11.1356","11.0574","11.1622","11.0455","0.68%"
"Apr 18, 2008","11.0608","11.0987","11.1639","10.9868","-0.37%"
"Apr 17, 2008","11.1024","11.1449","11.1627","11.0658","-0.45%"
"Apr 16, 2008","11.1525","11.0396","11.1721","11.0165","1.00%"
"Apr 15, 2008","11.0422","11.0864","11.1093","11.0116","-0.44%"
"Apr 14, 2008","11.0909","11.0001","11.1196","10.9757","0.14%"
"Apr 11, 2008","11.0752","11.0062","11.1102","11.0027","0.62%"
"Apr 10, 2008","11.0072","11.0837","11.1253","10.9929","-0.71%"
"Apr 09, 2008","11.0854","10.9913","11.1099","10.9787","0.83%"
"Apr 08, 2008","10.9944","10.9993","11.0574","10.9724","0.01%"
"Apr 07, 2008","10.9931","11.0332","11.0417","10.9383","-0.46%"
"Apr 04, 2008","11.0434","11.0002","11.0701","10.9687","0.36%"
"Apr 03, 2008","11.0034","11.0106","11.0187","10.8796","-0.09%"
"Apr 02, 2008","11.0130","10.9486","11.0200","10.9038","0.62%"
"Apr 01, 2008","10.9450","11.0509","11.0727","10.9115","-1.05%"
"Mar 31, 2008","11.0610","11.0845","11.1473","11.0487","-0.18%"
"Mar 28, 2008","11.0804","11.0584","11.1077","11.0362","0.15%"
"Mar 27, 2008","11.0643","11.1325","11.1399","11.0254","-0.67%"
"Mar 26, 2008","11.1392","11.1325","11.1392","11.1325","1.07%"
"Mar 25, 2008","11.0218","10.8901","11.0416","10.8689","1.23%"
"Mar 24, 2008","10.8881","10.8901","10.8923","10.8845","0.03%"
"Mar 21, 2008","10.8853","10.8803","10.9188","10.8614","0.00%"
"Mar 20, 2008","10.8852","11.0507","11.0641","10.8535","-1.46%"
"Mar 19, 2008","11.0463","11.0552","11.1515","11.0105","-0.17%"
"Mar 18, 2008","11.0646","11.1401","11.2090","11.0538","-0.69%"
"Mar 17, 2008","11.1412","11.1536","11.2674","11.1104","0.25%"
"Mar 14, 2008","11.1131","11.0774","11.1266","11.0118","0.21%"
"Mar 13, 2008","11.0898","11.0527","11.0926","11.0193","0.34%"
"Mar 12, 2008","11.0526","10.8913","11.0626","10.8906","1.48%"
"Mar 11, 2008","10.8912","10.9042","11.0069","10.8536","-0.10%"
"Mar 10, 2008","10.9021","10.9239","10.9553","10.8807","-0.13%"
"Mar 07, 2008","10.9160","10.9310","10.9956","10.8891","-0.17%"
"Mar 06, 2008","10.9347","10.8482","10.9411","10.8460","0.72%"
"Mar 05, 2008","10.8570","10.8111","10.8805","10.7640","0.43%"
"Mar 04, 2008","10.8103","10.8002","10.8351","10.7789","0.06%"
"Mar 03, 2008","10.8041","10.8052","10.8517","10.7636","0.07%"
"Feb 29, 2008","10.7966","10.8058","10.8295","10.7689","-0.27%"
"Feb 28, 2008","10.8256","10.7943","10.8341","10.7162","0.21%"
"Feb 27, 2008","10.8027","10.7161","10.8163","10.7047","0.81%"
"Feb 26, 2008","10.7158","10.6035","10.7258","10.5707","1.04%"
"Feb 25, 2008","10.6053","10.5970","10.6182","10.5747","0.10%"
"Feb 22, 2008","10.5944","10.5743","10.6151","10.5601","0.16%"
"Feb 21, 2008","10.5779","10.5073","10.5959","10.4965","0.65%"
"Feb 20, 2008","10.5099","10.5269","10.5448","10.4373","-0.19%"
"Feb 19, 2008","10.5298","10.4989","10.5533","10.4799","0.25%"
"Feb 18, 2008","10.5039","10.5352","10.5388","10.4673","-0.35%"
"Feb 15, 2008","10.5410","10.5211","10.5618","10.4948","0.16%"
"Feb 14, 2008","10.5244","10.4850","10.5323","10.4606","0.36%"
"Feb 13, 2008","10.4863","10.4794","10.5093","10.4534","0.01%"
"Feb 12, 2008","10.4856","10.4399","10.5086","10.4197","0.37%"
"Feb 11, 2008","10.4468","10.4342","10.4856","10.4118","0.14%"
"Feb 08, 2008","10.4325","10.4084","10.4598","10.3854","0.18%"
"Feb 07, 2008","10.4134","10.5191","10.5363","10.3782","-0.95%"
"Feb 06, 2008","10.5130","10.5181","10.5483","10.4874","-0.03%"
"Feb 05, 2008","10.5160","10.6643","10.6708","10.5023","-1.39%"
"Feb 04, 2008","10.6638","10.6322","10.6760","10.6207","0.32%"
"Feb 01, 2008","10.6297","10.6714","10.7425","10.6178","-0.43%"
"Jan 31, 2008","10.6760","10.6879","10.7136","10.6291","-0.23%"
"Jan 30, 2008","10.7006","10.6292","10.7200","10.6125","0.65%"
"Jan 29, 2008","10.6316","10.6376","10.6500","10.6011","-0.08%"
"Jan 28, 2008","10.6396","10.5846","10.6518","10.5493","0.57%"
"Jan 25, 2008","10.5794","10.6538","10.6696","10.5694","-0.82%"
"Jan 24, 2008","10.6670","10.5787","10.6763","10.5395","0.78%"
"Jan 23, 2008","10.5843","10.5866","10.6321","10.4933","-0.03%"
"Jan 22, 2008","10.5880","10.4604","10.6018","10.3895","1.22%"
"Jan 21, 2008","10.4600","10.5762","10.5794","10.4408","-1.16%"
"Jan 18, 2008","10.5824","10.6143","10.6432","10.5748","-0.40%"
"Jan 17, 2008","10.6246","10.5940","10.6667","10.5690","0.21%"
"Jan 16, 2008","10.6020","10.7170","10.7549","10.5535","-1.14%"
"Jan 15, 2008","10.7238","10.7779","10.8078","10.7170","-0.54%"
"Jan 14, 2008","10.7816","10.7332","10.8164","10.7291","0.47%"
"Jan 11, 2008","10.7310","10.7647","10.7698","10.7187","-0.33%"
"Jan 10, 2008","10.7661","10.6432","10.7741","10.6374","1.09%"
"Jan 09, 2008","10.6495","10.6822","10.7105","10.6308","-0.33%"
"Jan 08, 2008","10.6846","10.6782","10.7229","10.6672","0.06%"
"Jan 07, 2008","10.6784","10.7233","10.7330","10.6534","-0.42%"
"Jan 04, 2008","10.7233","10.7240","10.7830","10.6869","-0.02%"
"Jan 03, 2008","10.7250","10.7373","10.7504","10.6779","-0.15%"
"Jan 02, 2008","10.7412","10.6545","10.7594","10.6500","0.80%"
"Jan 01, 2008","10.6560","10.6508","10.6713","10.6457","-0.01%"
"Dec 31, 2007","10.6567","10.7502","10.7728","10.6399","-0.86%"
"Dec 28, 2007","10.7491","10.6996","10.7586","10.6616","0.52%"
"Dec 27, 2007","10.6933","10.6398","10.7138","10.5769","0.45%"
"Dec 26, 2007","10.6452","10.5555","10.6555","10.5443","0.81%"
"Dec 25, 2007","10.5594","10.5760","10.5792","10.5421","-0.19%"
"Dec 24, 2007","10.5800","10.5836","10.6028","10.5642","-0.01%"
"Dec 21, 2007","10.5809","10.5524","10.6094","10.5466","0.27%"
"Dec 20, 2007","10.5520","10.6037","10.6180","10.5429","-0.52%"
"Dec 19, 2007","10.6067","10.6448","10.6522","10.5661","-0.32%"
"Dec 18, 2007","10.6407","10.6243","10.6621","10.6038","0.13%"
"Dec 17, 2007","10.6270","10.6025","10.6625","10.5727","-0.01%"
"Dec 14, 2007","10.6279","10.7757","10.8048","10.6194","-1.39%"
"Dec 13, 2007","10.7772","10.8420","10.8641","10.7352","-0.62%"
"Dec 12, 2007","10.8442","10.8161","10.8759","10.7934","0.29%"
"Dec 11, 2007","10.8128","10.8803","10.8903","10.8036","-0.64%"
"Dec 10, 2007","10.8825","10.8469","10.8995","10.8168","0.29%"
"Dec 07, 2007","10.8506","10.8467","10.8689","10.8025","0.03%"
"Dec 06, 2007","10.8474","10.8019","10.8637","10.7681","0.47%"
"Dec 05, 2007","10.7971","10.9231","10.9265","10.7864","-1.16%"
"Dec 04, 2007","10.9242","10.8573","10.9265","10.8240","0.63%"
"Dec 03, 2007","10.8558","10.8255","10.8906","10.8195","0.28%"
"Nov 30, 2007","10.8255","10.8818","10.9379","10.8189","-0.52%"
"Nov 29, 2007","10.8818","10.9749","10.9793","10.8641","-0.79%"
"Nov 28, 2007","10.9683","10.9478","10.9882","10.8758","0.11%"
"Nov 27, 2007","10.9559","10.9992","11.0143","10.9375","-0.47%"
"Nov 26, 2007","11.0077","11.0957","11.1096","10.9493","0.27%"
"Nov 23, 2007","10.9783","11.0039","11.0749","10.9368","-0.29%"
"Nov 22, 2007","11.0102","11.0090","11.0228","10.9824","0.01%"
"Nov 21, 2007","11.0087","11.0191","11.0240","10.9468","-0.01%"
"Nov 20, 2007","11.0102","10.8880","11.0102","10.8635","1.12%"
"Nov 19, 2007","10.8887","10.8895","10.9097","10.8524","0.06%"
"Nov 16, 2007","10.8825","10.8428","10.8951","10.8205","0.29%"
"Nov 15, 2007","10.8506","10.8717","10.9188","10.8384","-0.28%"
"Nov 14, 2007","10.8813","10.8537","10.9363","10.8485","0.24%"
"Nov 13, 2007","10.8552","10.7675","10.8716","10.7593","0.76%"
"Nov 12, 2007","10.7734","10.8697","10.8771","10.7630","-0.95%"
"Nov 09, 2007","10.8764","10.8866","10.9349","10.8401","-0.12%"
"Nov 08, 2007","10.8896","10.8951","10.9119","10.8520","-0.08%"
"Nov 07, 2007","10.8984","10.8508","10.9639","10.8342","0.45%"
"Nov 06, 2007","10.8497","10.7815","10.8631","10.7793","0.63%"
"Nov 05, 2007","10.7815","10.8172","10.8277","10.7643","-0.32%"
"Nov 02, 2007","10.8164","10.7588","10.8313","10.7493","0.53%"
"Nov 01, 2007","10.7595","10.8165","10.8217","10.7413","-0.56%"
"Oct 31, 2007","10.8199","10.7859","10.8370","10.7610","0.33%"
"Oct 30, 2007","10.7847","10.7805","10.7944","10.7395","0.01%"
"Oct 29, 2007","10.7831","10.7888","10.7930","10.7446","0.02%"
"Oct 26, 2007","10.7805","10.7202","10.7812","10.7098","0.58%"
"Oct 25, 2007","10.7187","10.6884","10.7315","10.6574","0.25%"
"Oct 24, 2007","10.6918","10.6986","10.7035","10.6301","-0.09%"
"Oct 23, 2007","10.7019","10.6463","10.7139","10.6395","0.52%"
"Oct 22, 2007","10.6470","10.7560","10.7732","10.6057","-0.87%"
"Oct 19, 2007","10.7409","10.7295","10.7514","10.6944","0.04%"
"Oct 18, 2007","10.7370","10.6780","10.7475","10.6675","0.57%"
"Oct 17, 2007","10.6761","10.6523","10.6920","10.6368","0.26%"
"Oct 16, 2007","10.6489","10.6981","10.7015","10.6312","-0.47%"
"Oct 15, 2007","10.6992","10.6478","10.7233","10.6329","0.47%"
"Oct 12, 2007","10.6495","10.6564","10.6750","10.6275","-0.06%"
"Oct 11, 2007","10.6563","10.6213","10.6886","10.6112","0.29%"
"Oct 10, 2007","10.6254","10.5990","10.6471","10.5810","0.21%"
"Oct 09, 2007","10.6035","10.5464","10.6117","10.5218","0.53%"
"Oct 08, 2007","10.5478","10.6159","10.6225","10.5299","-0.59%"
"Oct 05, 2007","10.6105","10.6054","10.6263","10.5288","0.00%"
"Oct 04, 2007","10.6101","10.5731","10.6206","10.5558","0.35%"
"Oct 03, 2007","10.5726","10.6189","10.6596","10.5663","-0.48%"
"Oct 02, 2007","10.6236","10.6797","10.6874","10.6091","-0.55%"
"Oct 01, 2007","10.6825","10.7134","10.7208","10.6631","-0.28%"
"Sep 28, 2007","10.7126","10.6294","10.7178","10.6263","0.73%"
"Sep 27, 2007","10.6349","10.6172","10.6627","10.6043","0.16%"
"Sep 26, 2007","10.6183","10.6250","10.6396","10.5945","-0.08%"
"Sep 25, 2007","10.6264","10.5728","10.6354","10.5582","0.47%"
"Sep 24, 2007","10.5768","10.5710","10.6089","10.5600","0.04%"
"Sep 21, 2007","10.5725","10.5655","10.5978","10.5350","-0.01%"
"Sep 20, 2007","10.5737","10.4906","10.5963","10.4868","0.80%"
"Sep 19, 2007","10.4900","10.5143","10.5258","10.4665","-0.27%"
"Sep 18, 2007","10.5187","10.4262","10.5240","10.4049","0.84%"
"Sep 17, 2007","10.4314","10.4211","10.4508","10.4113","0.03%"
"Sep 14, 2007","10.4285","10.4112","10.4438","10.4023","0.12%"
"Sep 13, 2007","10.4159","10.4560","10.4630","10.4090","-0.42%"
"Sep 12, 2007","10.4597","10.4051","10.4657","10.3984","0.47%"
"Sep 11, 2007","10.4107","10.3814","10.4183","10.3626","0.32%"
"Sep 10, 2007","10.3779","10.3868","10.3930","10.3542","-0.00%"
"Sep 07, 2007","10.3783","10.3208","10.4025","10.2998","0.56%"
"Sep 06, 2007","10.3202","10.3053","10.3360","10.2807","0.13%"
"Sep 05, 2007","10.3070","10.2688","10.3251","10.2431","0.34%"
"Sep 04, 2007","10.2725","10.2763","10.2916","10.2296","-0.04%"
"Sep 03, 2007","10.2762","10.2795","10.3042","10.2612","-0.07%"
"Aug 31, 2007","10.2838","10.2849","10.3524","10.2735","-0.05%"
"Aug 30, 2007","10.2888","10.3206","10.3255","10.2517","-0.35%"
"Aug 29, 2007","10.3247","10.2758","10.3270","10.2402","0.46%"
"Aug 28, 2007","10.2777","10.3099","10.3374","10.2736","-0.35%"
"Aug 27, 2007","10.3137","10.3448","10.3607","10.3046","-0.39%"
"Aug 24, 2007","10.3541","10.2849","10.3541","10.2532","0.62%"
"Aug 23, 2007","10.2907","10.2972","10.3076","10.2655","-0.07%"
"Aug 22, 2007","10.2981","10.2149","10.3034","10.2081","0.79%"
"Aug 21, 2007","10.2173","10.2221","10.2629","10.2100","-0.06%"
"Aug 20, 2007","10.2234","10.2366","10.2609","10.2100","-0.11%"
"Aug 17, 2007","10.2346","10.2018","10.2886","10.1571","0.28%"
"Aug 16, 2007","10.2063","10.1792","10.2177","10.1562","0.23%"
"Aug 15, 2007","10.1833","10.2533","10.2617","10.1808","-0.71%"
"Aug 14, 2007","10.2565","10.3160","10.3317","10.2488","-0.62%"
"Aug 13, 2007","10.3208","10.3630","10.3938","10.3137","-0.49%"
"Aug 10, 2007","10.3711","10.3461","10.3828","10.3273","0.24%"
"Aug 09, 2007","10.3461","10.4489","10.4579","10.3287","-1.03%"
"Aug 08, 2007","10.4540","10.4024","10.4767","10.3811","0.47%"
"Aug 07, 2007","10.4050","10.4252","10.4495","10.3964","-0.21%"
"Aug 06, 2007","10.4266","10.4581","10.4716","10.4176","0.06%"
"Aug 03, 2007","10.4200","10.3745","10.4548","10.3512","0.44%"
"Aug 02, 2007","10.3744","10.3507","10.3781","10.3318","0.25%"
"Aug 01, 2007","10.3482","10.3547","10.3792","10.3215","-0.04%"
"Jul 31, 2007","10.3528","10.3623","10.3944","10.3502","-0.09%"
"Jul 30, 2007","10.3619","10.2907","10.3717","10.2870","0.53%"
"Jul 27, 2007","10.3073","10.3914","10.4057","10.3006","-0.86%"
"Jul 26, 2007","10.3967","10.3692","10.4202","10.3548","0.25%"
"Jul 25, 2007","10.3712","10.4552","10.4610","10.3473","-0.82%"
"Jul 24, 2007","10.4567","10.4402","10.4779","10.4326","0.13%"
"Jul 23, 2007","10.4431","10.4725","10.4770","10.4303","-0.23%"
"Jul 20, 2007","10.4670","10.4332","10.4799","10.4258","0.30%"
"Jul 19, 2007","10.4354","10.4400","10.4611","10.4262","-0.08%"
"Jul 18, 2007","10.4434","10.4213","10.4672","10.3999","0.17%"
"Jul 17, 2007","10.4253","10.4207","10.4388","10.4002","0.04%"
"Jul 16, 2007","10.4208","10.4293","10.4457","10.4100","-0.13%"
